,Unnamed: 0,education,industry,Payroll,Emp,year,sex,state,Average_pay
560,1700,High School Gradute,Educational Services,161080599,25820,2010,Female,Oklahoma,6238.6
561,1701,Some College,Educational Services,243181133,33297,2010,Female,Oklahoma,7303.39
562,1702,Advanced Degree,Educational Services,357431559,37084,2010,Female,Oklahoma,9638.43
563,1703,Unavalble,Educational Services,19206747,4893,2010,Female,Oklahoma,3925.35
564,1704,All Education Categories,Health Care and Social Assistance,594930494,39848,2010,Male,Oklahoma,14930.0
565,1705,Less Than High School,Health Care and Social Assistance,28114476,3786,2010,Male,Oklahoma,7425.9
566,1706,High School Gradute,Health Care and Social Assistance,90034084,9423,2010,Male,Oklahoma,9554.72
567,1707,Some College,Health Care and Social Assistance,153370615,11710,2010,Male,Oklahoma,13097.41
568,1708,Advanced Degree,Health Care and Social Assistance,307672168,11179,2010,Male,Oklahoma,27522.33
569,1709,Unavalble,Health Care and Social Assistance,15739152,3750,2010,Male,Oklahoma,4197.11
570,1710,All Education Categories,Health Care and Social Assistance,1187828238,161125,2010,Female,Oklahoma,7372.09
571,1711,Less Than High School,Health Care and Social Assistance,74356328,13984,2010,Female,Oklahoma,5317.24
572,1712,High School Gradute,Health Care and Social Assistance,250544909,40121,2010,Female,Oklahoma,6244.73
573,1713,Some College,Health Care and Social Assistance,441474337,57481,2010,Female,Oklahoma,7680.35
574,1714,Advanced Degree,Health Care and Social Assistance,349144282,32153,2010,Female,Oklahoma,10858.84
575,1715,Unavalble,Health Care and Social Assistance,72308381,17385,2010,Female,Oklahoma,4159.24
576,1728,All Education Categories,Accommodation and Food Services,207605773,52965,2010,Male,Oklahoma,3919.68
577,1729,Less Than High School,Accommodation and Food Services,31265600,7533,2010,Male,Oklahoma,4150.48
578,1730,High School Gradute,Accommodation and Food Services,52713072,11555,2010,Male,Oklahoma,4561.93
579,1731,Some College,Accommodation and Food Services,45887937,9298,2010,Male,Oklahoma,4935.25
580,1732,Advanced Degree,Accommodation and Food Services,24327426,4213,2010,Male,Oklahoma,5774.37
581,1733,Unavalble,Accommodation and Food Services,53411738,20365,2010,Male,Oklahoma,2622.72
582,1734,All Education Categories,Accommodation and Food Services,213764247,66519,2010,Female,Oklahoma,3213.58
583,1735,Less Than High School,Accommodation and Food Services,29232439,8652,2010,Female,Oklahoma,3378.69
584,1736,High School Gradute,Accommodation and Food Services,51193862,14003,2010,Female,Oklahoma,3655.92
585,1737,Some College,Accommodation and Food Services,47357681,12162,2010,Female,Oklahoma,3893.91
586,1738,Advanced Degree,Accommodation and Food Services,22617840,5217,2010,Female,Oklahoma,4335.41
587,1739,Unavalble,Accommodation and Food Services,63362425,26485,2010,Female,Oklahoma,2392.39
588,1764,All Education Categories,00,8633392886,710547,2011,Male,Oklahoma,12150.35
589,1765,Less Than High School,00,754293946,86914,2011,Male,Oklahoma,8678.62
590,1766,High School Gradute,00,2212507412,203614,2011,Male,Oklahoma,10866.19
591,1767,Some College,00,2501631308,194510,2011,Male,Oklahoma,12861.2
592,1768,Advanced Degree,00,2725699978,133008,2011,Male,Oklahoma,20492.75
593,1769,Unavalble,00,439260242,92502,2011,Male,Oklahoma,4748.66
594,1770,All Education Categories,00,5178151233,711444,2011,Female,Oklahoma,7278.37
595,1771,Less Than High School,00,361053288,66719,2011,Female,Oklahoma,5411.55
596,1772,High School Gradute,00,1185849234,182772,2011,Female,Oklahoma,6488.13
597,1773,Some College,00,1684133637,217446,2011,Female,Oklahoma,7745.07
598,1774,Advanced Degree,00,1599093790,145047,2011,Female,Oklahoma,11024.66
599,1775,Unavalble,00,348021284,99460,2011,Female,Oklahoma,3499.11
600,1824,All Education Categories,Manufacturing,1246392086,94440,2011,Male,Oklahoma,13197.71
601,1825,Less Than High School,Manufacturing,132598971,13164,2011,Male,Oklahoma,10072.85
602,1826,High School Gradute,Manufacturing,401142874,32568,2011,Male,Oklahoma,12317.09
603,1827,Some College,Manufacturing,394365879,27945,2011,Male,Oklahoma,14112.22
604,1828,Advanced Degree,Manufacturing,264429959,13211,2011,Male,Oklahoma,20015.89
605,1829,Unavalble,Manufacturing,53854404,7553,2011,Male,Oklahoma,7130.2
606,1830,All Education Categories,Manufacturing,262962906,29779,2011,Female,Oklahoma,8830.48
607,1831,Less Than High School,Manufacturing,29073537,4293,2011,Female,Oklahoma,6772.31
608,1832,High School Gradute,Manufacturing,79077243,9712,2011,Female,Oklahoma,8142.22
609,1833,Some College,Manufacturing,85879092,9155,2011,Female,Oklahoma,9380.57
610,1834,Advanced Degree,Manufacturing,58298850,4520,2011,Female,Oklahoma,12897.98
611,1835,Unavalble,Manufacturing,10634183,2099,2011,Female,Oklahoma,5066.31
612,1848,All Education Categories,Retail Trade,613580147,80000,2011,Male,Oklahoma,7669.75
613,1849,Less Than High School,Retail Trade,63289860,9432,2011,Male,Oklahoma,6710.12
614,1850,High School Gradute,Retail Trade,183450703,22499,2011,Male,Oklahoma,8153.73
615,1851,Some College,Retail Trade,181198231,19263,2011,Male,Oklahoma,9406.54
616,1852,Advanced Degree,Retail Trade,117521292,9050,2011,Male,Oklahoma,12985.78
617,1853,Unavalble,Retail Trade,68120061,19757,2011,Male,Oklahoma,3447.89
618,1854,All Education Categories,Retail Trade,398533443,84724,2011,Female,Oklahoma,4703.9
619,1855,Less Than High School,Retail Trade,43511404,9594,2011,Female,Oklahoma,4535.27
620,1856,High School Gradute,Retail Trade,123851054,24402,2011,Female,Oklahoma,5075.45
621,1857,Some College,Retail Trade,114354621,20744,2011,Female,Oklahoma,5512.66
622,1858,Advanced Degree,Retail Trade,60707418,8768,2011,Female,Oklahoma,6923.75
623,1859,Unavalble,Retail Trade,56108946,21216,2011,Female,Oklahoma,2644.65
624,1884,All Education Categories,Finance and Insurance,365553671,17403,2011,Male,Oklahoma,21005.21
625,1885,Less Than High School,Finance and Insurance,11599460,1083,2011,Male,Oklahoma,10710.49
626,1886,High School Gradute,Finance and Insurance,46366091,3360,2011,Male,Oklahoma,13799.43
627,1887,Some College,Finance and Insurance,81517643,4567,2011,Male,Oklahoma,17849.28
628,1888,Advanced Degree,Finance and Insurance,217885918,6947,2011,Male,Oklahoma,31364.03
629,1889,Unavalble,Finance and Insurance,8184559,1446,2011,Male,Oklahoma,5660.14
630,1890,All Education Categories,Finance and Insurance,368077590,37499,2011,Female,Oklahoma,9815.66
631,1891,Less Than High School,Finance and Insurance,14397079,2085,2011,Female,Oklahoma,6905.07
632,1892,High School Gradute,Finance and Insurance,72888039,8993,2011,Female,Oklahoma,8104.97
633,1893,Some College,Finance and Insurance,114220913,11890,2011,Female,Oklahoma,9606.47
634,1894,Advanced Degree,Finance and Insurance,145342961,10232,2011,Female,Oklahoma,14204.75
635,1895,Unavalble,Finance and Insurance,21228598,4300,2011,Female,Oklahoma,4936.88
636,1944,All Education Categories,Educational Services,469767993,45972,2011,Male,Oklahoma,10218.57
637,1945,Less Than High School,Educational Services,24879596,3512,2011,Male,Oklahoma,7084.17
638,1946,High School Gradute,Educational Services,88545274,10620,2011,Male,Oklahoma,8337.6
639,1947,Some College,Educational Services,122000706,12603,2011,Male,Oklahoma,9680.29
640,1948,Advanced Degree,Educational Services,226185449,16607,2011,Male,Oklahoma,13619.89
641,1949,Unavalble,Educational Services,8156967,2631,2011,Male,Oklahoma,3100.33
642,1950,All Education Categories,Educational Services,790112734,105307,2011,Female,Oklahoma,7502.95
643,1951,Less Than High School,Educational Services,33078723,6384,2011,Female,Oklahoma,5181.5
644,1952,High School Gradute,Educational Services,158758442,25349,2011,Female,Oklahoma,6262.91
645,1953,Some College,Educational Services,238258003,32754,2011,Female,Oklahoma,7274.17
646,1954,Advanced Degree,Educational Services,342762219,36251,2011,Female,Oklahoma,9455.25
647,1955,Unavalble,Educational Services,17255347,4569,2011,Female,Oklahoma,3776.61
648,1956,All Education Categories,Health Care and Social Assistance,614102927,40984,2011,Male,Oklahoma,14983.97
649,1957,Less Than High School,Health Care and Social Assistance,31112044,3993,2011,Male,Oklahoma,7791.65
650,1958,High School Gradute,Health Care and Social Assistance,96183500,9801,2011,Male,Oklahoma,9813.64
651,1959,Some College,Health Care and Social Assistance,158133208,12020,2011,Male,Oklahoma,13155.84
652,1960,Advanced Degree,Health Care and Social Assistance,312519615,11339,2011,Male,Oklahoma,27561.48
653,1961,Unavalble,Health Care and Social Assistance,16154560,3830,2011,Male,Oklahoma,4217.9
654,1962,All Education Categories,Health Care and Social Assistance,1209165988,161031,2011,Female,Oklahoma,7508.9
655,1963,Less Than High School,Health Care and Social Assistance,79127330,14409,2011,Female,Oklahoma,5491.52
656,1964,High School Gradute,Health Care and Social Assistance,259394550,40423,2011,Female,Oklahoma,6417.0
657,1965,Some College,Health Care and Social Assistance,448039136,57301,2011,Female,Oklahoma,7819.05
658,1966,Advanced Degree,Health Care and Social Assistance,353533894,32285,2011,Female,Oklahoma,10950.41
659,1967,Unavalble,Health Care and Social Assistance,69071079,16613,2011,Female,Oklahoma,4157.65
660,1980,All Education Categories,Accommodation and Food Services,211959291,52938,2011,Male,Oklahoma,4003.92
661,1981,Less Than High School,Accommodation and Food Services,32555049,7636,2011,Male,Oklahoma,4263.36
662,1982,High School Gradute,Accommodation and Food Services,53979200,11563,2011,Male,Oklahoma,4668.27
663,1983,Some College,Accommodation and Food Services,47275354,9354,2011,Male,Oklahoma,5054.03
664,1984,Advanced Degree,Accommodation and Food Services,25292417,4427,2011,Male,Oklahoma,5713.22
665,1985,Unavalble,Accommodation and Food Services,52857271,19957,2011,Male,Oklahoma,2648.56
666,1986,All Education Categories,Accommodation and Food Services,219170188,66824,2011,Female,Oklahoma,3279.81
667,1987,Less Than High School,Accommodation and Food Services,30195566,8692,2011,Female,Oklahoma,3473.95
668,1988,High School Gradute,Accommodation and Food Services,52079174,13961,2011,Female,Oklahoma,3730.33
669,1989,Some College,Accommodation and Food Services,48541820,12286,2011,Female,Oklahoma,3950.99
670,1990,Advanced Degree,Accommodation and Food Services,23532441,5435,2011,Female,Oklahoma,4329.8
671,1991,Unavalble,Accommodation and Food Services,64821188,26450,2011,Female,Oklahoma,2450.71
672,2016,All Education Categories,00,9711009396,735309,2012,Male,Oklahoma,13206.71
673,2017,Less Than High School,00,889114908,92301,2012,Male,Oklahoma,9632.78
674,2018,High School Gradute,00,2509615979,211695,2012,Male,Oklahoma,11854.87
675,2019,Some College,00,2798862107,201054,2012,Male,Oklahoma,13920.95
676,2020,Advanced Degree,00,2998583029,135019,2012,Male,Oklahoma,22208.6
677,2021,Unavalble,00,514833372,95240,2012,Male,Oklahoma,5405.64
678,2022,All Education Categories,00,5636266854,721931,2012,Female,Oklahoma,7807.21
679,2023,Less Than High School,00,415281428,69844,2012,Female,Oklahoma,5945.84
680,2024,High School Gradute,00,1299257437,185700,2012,Female,Oklahoma,6996.54
681,2025,Some College,00,1824116820,220007,2012,Female,Oklahoma,8291.18
682,2026,Advanced Degree,00,1702493257,145396,2012,Female,Oklahoma,11709.35
683,2027,Unavalble,00,395117913,100983,2012,Female,Oklahoma,3912.72
684,2076,All Education Categories,Manufacturing,1408949241,101242,2012,Male,Oklahoma,13916.65
685,2077,Less Than High School,Manufacturing,157620912,14497,2012,Male,Oklahoma,10872.66
686,2078,High School Gradute,Manufacturing,446985978,34503,2012,Male,Oklahoma,12954.99
687,2079,Some College,Manufacturing,437428392,29616,2012,Male,Oklahoma,14770.0
688,2080,Advanced Degree,Manufacturing,296638967,13954,2012,Male,Oklahoma,21258.35
689,2081,Unavalble,Manufacturing,70274992,8672,2012,Male,Oklahoma,8103.67
690,2082,All Education Categories,Manufacturing,296223402,30646,2012,Female,Oklahoma,9665.97
691,2083,Less Than High School,Manufacturing,34194582,4493,2012,Female,Oklahoma,7610.63
692,2084,High School Gradute,Manufacturing,87319664,9847,2012,Female,Oklahoma,8867.64
693,2085,Some College,Manufacturing,94599994,9406,2012,Female,Oklahoma,10057.41
694,2086,Advanced Degree,Manufacturing,67032502,4737,2012,Female,Oklahoma,14150.83
695,2087,Unavalble,Manufacturing,13076661,2163,2012,Female,Oklahoma,6045.61
696,2100,All Education Categories,Retail Trade,663290087,80234,2012,Male,Oklahoma,8266.95
697,2101,Less Than High School,Retail Trade,70020999,9626,2012,Male,Oklahoma,7274.15
698,2102,High School Gradute,Retail Trade,198637394,22458,2012,Male,Oklahoma,8844.84
699,2103,Some College,Retail Trade,195721213,19314,2012,Male,Oklahoma,10133.64
700,2104,Advanced Degree,Retail Trade,125402332,9086,2012,Male,Oklahoma,13801.71
701,2105,Unavalble,Retail Trade,73508150,19749,2012,Male,Oklahoma,3722.12
702,2106,All Education Categories,Retail Trade,427933801,85656,2012,Female,Oklahoma,4995.96
703,2107,Less Than High School,Retail Trade,47071116,9675,2012,Female,Oklahoma,4865.23
704,2108,High School Gradute,Retail Trade,130699386,24128,2012,Female,Oklahoma,5416.92
705,2109,Some College,Retail Trade,122379752,20844,2012,Female,Oklahoma,5871.22
706,2110,Advanced Degree,Retail Trade,65695076,8943,2012,Female,Oklahoma,7345.98
707,2111,Unavalble,Retail Trade,62088471,22067,2012,Female,Oklahoma,2813.63
708,2136,All Education Categories,Finance and Insurance,397307068,17712,2012,Male,Oklahoma,22431.52
709,2137,Less Than High School,Finance and Insurance,14510505,1217,2012,Male,Oklahoma,11923.18
710,2138,High School Gradute,Finance and Insurance,52842428,3499,2012,Male,Oklahoma,15102.15
711,2139,Some College,Finance and Insurance,90422590,4688,2012,Male,Oklahoma,19288.1
712,2140,Advanced Degree,Finance and Insurance,230330695,6877,2012,Male,Oklahoma,33492.9
713,2141,Unavalble,Finance and Insurance,9200850,1431,2012,Male,Oklahoma,6429.66
714,2142,All Education Categories,Finance and Insurance,398178827,37950,2012,Female,Oklahoma,10492.2
715,2143,Less Than High School,Finance and Insurance,17342346,2268,2012,Female,Oklahoma,7646.54
716,2144,High School Gradute,Finance and Insurance,79770752,9192,2012,Female,Oklahoma,8678.28
717,2145,Some College,Finance and Insurance,122461860,11952,2012,Female,Oklahoma,10246.14
718,2146,Advanced Degree,Finance and Insurance,154749514,10145,2012,Female,Oklahoma,15253.77
719,2147,Unavalble,Finance and Insurance,23854354,4394,2012,Female,Oklahoma,5428.85
720,2196,All Education Categories,Educational Services,482818749,46087,2012,Male,Oklahoma,10476.25
721,2197,Less Than High School,Educational Services,27310691,3682,2012,Male,Oklahoma,7417.35
722,2198,High School Gradute,Educational Services,93152308,10850,2012,Male,Oklahoma,8585.47
723,2199,Some College,Educational Services,125026396,12644,2012,Male,Oklahoma,9888.2
724,2200,Advanced Degree,Educational Services,227062444,16217,2012,Male,Oklahoma,14001.51
725,2201,Unavalble,Educational Services,10266911,2694,2012,Male,Oklahoma,3811.03
726,2202,All Education Categories,Educational Services,797658242,105918,2012,Female,Oklahoma,7530.9
727,2203,Less Than High School,Educational Services,37318634,6879,2012,Female,Oklahoma,5425.01
728,2204,High School Gradute,Educational Services,163800758,25631,2012,Female,Oklahoma,6390.73
729,2205,Some College,Educational Services,242160951,33083,2012,Female,Oklahoma,7319.8
730,2206,Advanced Degree,Educational Services,334224289,35501,2012,Female,Oklahoma,9414.5
731,2207,Unavalble,Educational Services,20153611,4825,2012,Female,Oklahoma,4176.91
732,2208,All Education Categories,Health Care and Social Assistance,675632889,41533,2012,Male,Oklahoma,16267.38
733,2209,Less Than High School,Health Care and Social Assistance,36886802,4233,2012,Male,Oklahoma,8714.1
734,2210,High School Gradute,Health Care and Social Assistance,109222912,10113,2012,Male,Oklahoma,10800.25
735,2211,Some College,Health Care and Social Assistance,174508018,12105,2012,Male,Oklahoma,14416.19
736,2212,Advanced Degree,Health Care and Social Assistance,338466494,11373,2012,Male,Oklahoma,29760.53
737,2213,Unavalble,Health Care and Social Assistance,16548663,3709,2012,Male,Oklahoma,4461.76
738,2214,All Education Categories,Health Care and Social Assistance,1327163684,162445,2012,Female,Oklahoma,8169.93
739,2215,Less Than High School,Health Care and Social Assistance,91691580,15107,2012,Female,Oklahoma,6069.48
740,2216,High School Gradute,Health Care and Social Assistance,288615960,41147,2012,Female,Oklahoma,7014.26
741,2217,Some College,Health Care and Social Assistance,489412325,57401,2012,Female,Oklahoma,8526.2
742,2218,Advanced Degree,Health Care and Social Assistance,382102183,32307,2012,Female,Oklahoma,11827.23
743,2219,Unavalble,Health Care and Social Assistance,75341636,16483,2012,Female,Oklahoma,4570.87
744,2232,All Education Categories,Accommodation and Food Services,241086703,55589,2012,Male,Oklahoma,4336.95
745,2233,Less Than High School,Accommodation and Food Services,37090527,7998,2012,Male,Oklahoma,4637.48
746,2234,High School Gradute,Accommodation and Food Services,61774577,12197,2012,Male,Oklahoma,5064.74
747,2235,Some College,Accommodation and Food Services,54427641,9970,2012,Male,Oklahoma,5459.14
748,2236,Advanced Degree,Accommodation and Food Services,28585613,4779,2012,Male,Oklahoma,5981.51
749,2237,Unavalble,Accommodation and Food Services,59208346,20645,2012,Male,Oklahoma,2867.93
750,2238,All Education Categories,Accommodation and Food Services,255211786,70708,2012,Female,Oklahoma,3609.38
751,2239,Less Than High School,Accommodation and Food Services,35336212,9304,2012,Female,Oklahoma,3797.96
752,2240,High School Gradute,Accommodation and Food Services,60591235,14863,2012,Female,Oklahoma,4076.65
753,2241,Some College,Accommodation and Food Services,57252739,13316,2012,Female,Oklahoma,4299.54
754,2242,Advanced Degree,Accommodation and Food Services,27365927,5941,2012,Female,Oklahoma,4606.28
755,2243,Unavalble,Accommodation and Food Services,74665673,27284,2012,Female,Oklahoma,2736.61
756,5232,All Education Categories,"Colleges, Universities, and Professional Schools",182000311,16399,2004,Male,Oklahoma,11098.26
757,5233,Less Than High School,"Colleges, Universities, and Professional Schools",5029737,757,2004,Male,Oklahoma,6644.3
758,5234,High School Gradute,"Colleges, Universities, and Professional Schools",23133922,2844,2004,Male,Oklahoma,8134.29
759,5235,Some College,"Colleges, Universities, and Professional Schools",38961021,4031,2004,Male,Oklahoma,9665.35
760,5236,Advanced Degree,"Colleges, Universities, and Professional Schools",112234556,8005,2004,Male,Oklahoma,14020.56
761,5237,Unavalble,"Colleges, Universities, and Professional Schools",2641076,763,2004,Male,Oklahoma,3461.44
762,5238,All Education Categories,"Colleges, Universities, and Professional Schools",141260019,18517,2004,Female,Oklahoma,7628.67
763,5239,Less Than High School,"Colleges, Universities, and Professional Schools",3416326,675,2004,Female,Oklahoma,5061.22
764,5240,High School Gradute,"Colleges, Universities, and Professional Schools",23779983,3928,2004,Female,Oklahoma,6053.97
765,5241,Some College,"Colleges, Universities, and Professional Schools",38839678,5562,2004,Female,Oklahoma,6983.04
766,5242,Advanced Degree,"Colleges, Universities, and Professional Schools",71584945,7391,2004,Female,Oklahoma,9685.42
767,5243,Unavalble,"Colleges, Universities, and Professional Schools",3639088,961,2004,Female,Oklahoma,3786.77
768,8904,All Education Categories,"Colleges, Universities, and Professional Schools",168651019,16400,2005,Male,Oklahoma,10283.6
769,8905,Less Than High School,"Colleges, Universities, and Professional Schools",4884544,777,2005,Male,Oklahoma,6286.41
770,8906,High School Gradute,"Colleges, Universities, and Professional Schools",21984130,2873,2005,Male,Oklahoma,7651.98
771,8907,Some College,"Colleges, Universities, and Professional Schools",36995679,4049,2005,Male,Oklahoma,9136.99
772,8908,Advanced Degree,"Colleges, Universities, and Professional Schools",102237155,7886,2005,Male,Oklahoma,12964.39
773,8909,Unavalble,"Colleges, Universities, and Professional Schools",2549511,816,2005,Male,Oklahoma,3124.4
774,8910,All Education Categories,"Colleges, Universities, and Professional Schools",135164182,18971,2005,Female,Oklahoma,7124.78
775,8911,Less Than High School,"Colleges, Universities, and Professional Schools",3311814,684,2005,Female,Oklahoma,4841.83
776,8912,High School Gradute,"Colleges, Universities, and Professional Schools",22653041,3964,2005,Female,Oklahoma,5714.69
777,8913,Some College,"Colleges, Universities, and Professional Schools",37497690,5673,2005,Female,Oklahoma,6609.85
778,8914,Advanced Degree,"Colleges, Universities, and Professional Schools",67751441,7521,2005,Female,Oklahoma,9008.3
779,8915,Unavalble,"Colleges, Universities, and Professional Schools",3950196,1129,2005,Female,Oklahoma,3498.84
780,12576,All Education Categories,"Colleges, Universities, and Professional Schools",188518405,16028,2006,Male,Oklahoma,11761.82
781,12577,Less Than High School,"Colleges, Universities, and Professional Schools",5362730,767,2006,Male,Oklahoma,6991.83
782,12578,High School Gradute,"Colleges, Universities, and Professional Schools",24728531,2886,2006,Male,Oklahoma,8568.44
783,12579,Some College,"Colleges, Universities, and Professional Schools",41487893,4025,2006,Male,Oklahoma,10307.55
784,12580,Advanced Degree,"Colleges, Universities, and Professional Schools",113948615,7643,2006,Male,Oklahoma,14908.89
785,12581,Unavalble,"Colleges, Universities, and Professional Schools",2990636,707,2006,Male,Oklahoma,4230.04
786,12582,All Education Categories,"Colleges, Universities, and Professional Schools",150359255,18965,2006,Female,Oklahoma,7928.25
787,12583,Less Than High School,"Colleges, Universities, and Professional Schools",3855553,707,2006,Female,Oklahoma,5453.4
788,12584,High School Gradute,"Colleges, Universities, and Professional Schools",25284993,4006,2006,Female,Oklahoma,6311.78
789,12585,Some College,"Colleges, Universities, and Professional Schools",42198034,5821,2006,Female,Oklahoma,7249.28
790,12586,Advanced Degree,"Colleges, Universities, and Professional Schools",74726751,7440,2006,Female,Oklahoma,10043.92
791,12587,Unavalble,"Colleges, Universities, and Professional Schools",4293925,990,2006,Female,Oklahoma,4337.3
792,16236,All Education Categories,"Colleges, Universities, and Professional Schools",209460677,17079,2007,Male,Oklahoma,12264.22
793,16237,Less Than High School,"Colleges, Universities, and Professional Schools",6296791,849,2007,Male,Oklahoma,7416.71
794,16238,High School Gradute,"Colleges, Universities, and Professional Schools",27853657,3142,2007,Male,Oklahoma,8864.94
795,16239,Some College,"Colleges, Universities, and Professional Schools",46724381,4351,2007,Male,Oklahoma,10738.77
796,16240,Advanced Degree,"Colleges, Universities, and Professional Schools",125336747,7977,2007,Male,Oklahoma,15712.27
797,16241,Unavalble,"Colleges, Universities, and Professional Schools",3249101,759,2007,Male,Oklahoma,4280.77
798,16242,All Education Categories,"Colleges, Universities, and Professional Schools",169298623,20296,2007,Female,Oklahoma,8341.48
799,16243,Less Than High School,"Colleges, Universities, and Professional Schools",4594212,799,2007,Female,Oklahoma,5749.95
800,16244,High School Gradute,"Colleges, Universities, and Professional Schools",28772089,4310,2007,Female,Oklahoma,6675.66
801,16245,Some College,"Colleges, Universities, and Professional Schools",47787915,6234,2007,Female,Oklahoma,7665.69
802,16246,Advanced Degree,"Colleges, Universities, and Professional Schools",83598195,7895,2007,Female,Oklahoma,10588.75
803,16247,Unavalble,"Colleges, Universities, and Professional Schools",4546212,1057,2007,Female,Oklahoma,4301.05
804,19908,All Education Categories,"Colleges, Universities, and Professional Schools",184607003,14516,2008,Male,Oklahoma,12717.48
805,19909,Less Than High School,"Colleges, Universities, and Professional Schools",5940701,760,2008,Male,Oklahoma,7816.71
806,19910,High School Gradute,"Colleges, Universities, and Professional Schools",25020968,2699,2008,Male,Oklahoma,9270.46
807,19911,Some College,"Colleges, Universities, and Professional Schools",41386522,3717,2008,Male,Oklahoma,11134.39
808,19912,Advanced Degree,"Colleges, Universities, and Professional Schools",109242564,6696,2008,Male,Oklahoma,16314.6
809,19913,Unavalble,"Colleges, Universities, and Professional Schools",3016249,645,2008,Male,Oklahoma,4676.36
810,19914,All Education Categories,"Colleges, Universities, and Professional Schools",154296659,17473,2008,Female,Oklahoma,8830.58
811,19915,Less Than High School,"Colleges, Universities, and Professional Schools",4463603,713,2008,Female,Oklahoma,6260.31
812,19916,High School Gradute,"Colleges, Universities, and Professional Schools",26504437,3735,2008,Female,Oklahoma,7096.23
